eta,event_id,generation,m,p,particle,particle_id,particle_type,phi,process,pt,px,py,pz,q,sub_particle,vertex_primary,vertex_secondary,vt,vx,vy,vz,
-2.385958671569824,1179,0,0.10565836727619171,32.532958984375,1,4503599644147712,-13,2.385979175567627,0,5.93587064743042,-4.320428848266602,4.070436477661133,-31.986854553222656,1.0,0,1,0,-13.445391654968262,0.0019507710821926594,-0.008272374048829079,-7.87852144241333,
0.14356492459774017,1180,0,0.10565836727619171,1.7250655889511108,1,4503599644147712,13,-2.98827862739563,0,1.7074394226074219,-1.687411904335022,-0.26075032353401184,0.24597132205963135,-1.0,0,1,0,5.581614017486572,0.014810705557465553,-0.0057394616305828094,-14.55654525756836,
-1.850332260131836,1181,0,0.10565836727619171,27.872377395629883,1,4503599644147712,-13,-1.0121208429336548,0,8.550966262817383,4.532555103302002,-7.25085973739624,-26.528295516967773,1.0,0,1,0,8.160823822021484,0.0016933191800490022,0.001027274876832962,-48.65620040893555,
1.010857343673706,1182,0,0.10565836727619171,8.027730941772461,1,4503599644147712,-13,1.6381500959396362,0,5.159437656402588,-0.3472449779510498,5.147739410400391,6.150176525115967,1.0,0,1,0,10.216543197631836,0.006235141307115555,0.014914711005985737,-50.05266571044922,
1.356580138206482,1183,0,0.10565836727619171,9.71155834197998,1,4503599644147712,-13,1.572120189666748,0,4.691085338592529,-0.006210449617356062,4.6910810470581055,8.503416061401367,1.0,0,1,0,-7.1554388999938965,-0.002214319072663784,0.008085734210908413,73.10204315185547,
3.0487773418426514,1184,0,0.10565836727619171,38.123779296875,1,4503599644147712,13,0.5692500472068787,0,3.607309579849243,3.038456439971924,1.9443416595458984,37.95273208618164,-1.0,0,1,0,-3.5659549236297607,-0.002193204127252102,0.01016426645219326,48.16541290283203,
-0.6475169658660889,1185,0,0.10565836727619171,9.949503898620605,1,4503599644147712,13,-1.754346251487732,0,8.174983978271484,-1.4921066761016846,-8.037660598754883,-5.671177864074707,-1.0,0,1,0,-0.7706164121627808,0.01259167492389679,0.004018239676952362,25.77288246154785,
2.046025514602661,1186,0,0.10565836727619171,29.10723114013672,1,4503599644147712,13,-0.2904902696609497,0,7.400453567504883,7.0904011726379395,-2.119652509689331,28.150739669799805,-1.0,0,1,0,1.218319058418274,-0.0022277829702943563,-0.02829381264746189,-0.8105778098106384,
-3.9088637828826904,1187,0,0.10565836727619171,100.41678619384766,1,4503599644147712,-13,-1.33141028881073,0,4.027759552001953,0.9550067782402039,-3.91290283203125,-100.33597564697266,1.0,0,1,0,1.9995893239974976,-0.00811083521693945,-0.005359150003641844,-43.14295196533203,
3.4760448932647705,1188,0,0.10565836727619171,70.30342102050781,1,4503599644147712,13,0.605675220489502,0,4.344742774963379,3.5718905925750732,2.4735372066497803,70.16903686523438,-1.0,0,1,0,6.982644557952881,-0.007534935604780912,0.008544925600290298,-52.607940673828125,
